lat;lon ;RR ; Wet_Climat_Freq
2.1;37.25;0.25;0.13
2.1;37.55;0.25;0.13
2.1;37.65;0.25;0.13
2.1;37.7;0.25;0.13
2.1;37.75;0.25;0.13
2.1;33.7;0.13;0.13
2.1;33.75;0.13;0.13
2.1;34;0.13;0.00
2.1;34.1;0.13;0.00
2.1;34.15;0.13;0.00
2.1;34.2;0.13;0.00
2.1;34.25;0.13;0.00
2.1;34.3;0.13;0.00
2.1;34.35;0.13;0.00
2.1;35.8;0.13;0.13
2.1;35.85;0.13;0.13
2.1;35.9;0.13;0.13
2.1;36;0.13;0.13
2.1;36.05;0.13;0.13
2.1;36.1;0.13;0.13
2.1;36.25;0.13;0.13
2.1;36.8;0.13;0.13
2.1;40;0.13;0.13
2.1;40.05;0.13;0.13
2.1;40.1;0.13;0.13
2.1;40.15;0.13;0.13
2.1;40.2;0.13;0.13
2.1;40.25;0.13;0.13
2.1;40.35;0.13;0.13
2.1;40.4;0.13;0.13
2.1;32.85;0.00;0.13
2.1;32.9;0.00;0.13
2.1;32.95;0.00;0.13
2.1;33;0.00;0.13
2.1;33.05;0.00;0.13
2.1;33.1;0.00;0.13
2.1;33.15;0.00;0.13
2.1;33.2;0.00;0.13
2.1;33.25;0.00;0.13
2.1;33.3;0.00;0.13
2.1;33.35;0.00;0.13
2.1;33.4;0.00;0.13
2.1;33.45;0.00;0.13
2.1;33.5;0.00;0.13
2.1;33.55;0.00;0.13
2.1;33.6;0.00;0.13
2.1;33.65;0.00;0.13
2.1;34.55;0.00;0.38
2.1;34.6;0.00;0.38
2.1;34.65;0.00;0.38
2.1;34.7;0.00;0.50
2.1;34.75;0.00;0.38
2.1;34.8;0.00;0.13
2.1;34.85;0.00;0.38
2.1;34.9;0.00;0.25
2.1;34.95;0.00;0.25
2.1;35;0.00;0.25
2.1;35.05;0.00;0.38
2.1;35.1;0.00;0.38
2.1;35.15;0.00;0.38
2.1;35.2;0.00;0.50
2.1;35.25;0.00;0.38
2.1;35.3;0.00;0.38
2.1;35.35;0.00;0.38
2.1;35.4;0.00;0.25
2.1;35.45;0.00;0.25
2.1;35.5;0.00;0.25
2.1;35.55;0.00;0.13
2.1;36.5;0.00;0.50
2.1;36.55;0.00;0.50
2.1;36.6;0.00;0.50
2.1;37.4;0.00;0.50
2.1;37.45;0.00;0.50
2.1;37.5;0.00;0.63
2.1;37.6;0.00;0.50
2.1;37.8;0.00;0.75
2.1;37.85;0.00;0.88
2.1;37.9;0.00;0.88
2.1;37.95;0.00;0.75
2.1;38;0.00;0.63
2.1;38.05;0.00;0.63
2.1;38.1;0.00;0.50
2.1;38.15;0.00;0.50
2.1;38.2;0.00;0.63
2.1;38.25;0.00;0.38
2.1;38.3;0.00;0.38
2.1;38.35;0.00;0.38
2.1;38.4;0.00;0.38
2.1;38.45;0.00;0.25
2.1;38.5;0.00;0.25
2.1;38.55;0.00;0.25
2.1;38.6;0.00;0.25
2.1;38.65;0.00;0.13
2.1;38.7;0.00;0.13
2.1;38.75;0.00;0.13
2.1;38.8;0.00;0.13
2.1;38.85;0.00;0.13
2.1;38.9;0.00;0.13
2.1;38.95;0.00;0.13
2.1;39;0.00;0.13
2.1;39.05;0.00;0.13
2.1;39.1;0.00;0.13
2.1;39.15;0.00;0.25
2.1;39.2;0.00;0.25
2.1;39.25;0.00;0.25
2.1;39.3;0.00;0.13
2.1;39.35;0.00;0.13
2.1;39.4;0.00;0.13
2.1;39.45;0.00;0.13
2.1;39.5;0.00;0.25
2.1;39.55;0.00;0.38
2.1;39.6;0.00;0.38
2.1;39.65;0.00;0.38
2.1;39.7;0.00;0.38
2.1;39.95;0.00;0.75
2.1;40.3;0.00;0.13
2.1;40.45;0.00;0.13
2.1;40.5;0.00;0.25
2.05;36.6;0.50;0.13
2.05;36.65;0.50;0.13
2.05;34.35;0.38;0.00
2.05;34.4;0.38;0.00
2.05;34.45;0.38;0.00
2.05;35.65;0.38;0.13
2.05;36.5;0.38;0.13
2.05;36.7;0.38;0.13
2.05;36.85;0.38;0.13
2.05;36.9;0.38;0.13
2.05;37.05;0.38;0.13
2.05;37.1;0.38;0.13
2.05;37.15;0.38;0.13
2.05;37.2;0.38;0.13
2.05;37.25;0.38;0.13
2.05;37.3;0.38;0.13
2.05;39.9;0.38;0.13
2.05;33.85;0.25;0.00
2.05;33.9;0.25;0.00
2.05;33.95;0.25;0.00
2.05;34.05;0.25;0.00
2.05;34.1;0.25;0.00
2.05;34.3;0.25;0.00
2.05;35.6;0.25;0.13
2.05;35.7;0.25;0.13
2.05;35.95;0.25;0.13
2.05;36.15;0.25;0.13
2.05;36.3;0.25;0.13
2.05;36.35;0.25;0.13
2.05;36.4;0.25;0.13
2.05;36.45;0.25;0.13
2.05;36.75;0.25;0.13
2.05;36.95;0.25;0.13
2.05;37;0.25;0.13
2.05;37.55;0.25;0.13
2.05;37.65;0.25;0.13
2.05;37.7;0.25;0.13
2.05;37.75;0.25;0.13
2.05;37.8;0.25;0.13
2.05;39.95;0.25;0.13
2.05;33.7;0.13;0.13
2.05;33.75;0.13;0.13
2.05;33.8;0.13;0.00
2.05;34;0.13;0.00
2.05;34.15;0.13;0.00
2.05;34.2;0.13;0.00
2.05;34.25;0.13;0.00
2.05;35.75;0.13;0.13
2.05;35.8;0.13;0.13
2.05;35.85;0.13;0.13
2.05;35.9;0.13;0.13
2.05;36;0.13;0.13
2.05;36.05;0.13;0.13
2.05;36.1;0.13;0.13
2.05;36.2;0.13;0.13
2.05;36.25;0.13;0.13
2.05;36.8;0.13;0.13
2.05;40;0.13;0.13
2.05;40.05;0.13;0.13
2.05;40.1;0.13;0.13
2.05;40.15;0.13;0.13
2.05;40.2;0.13;0.13
2.05;40.25;0.13;0.13
2.05;40.4;0.13;0.13
2.05;32.75;0.00;0.13
2.05;32.8;0.00;0.13
2.05;32.85;0.00;0.13
2.05;32.9;0.00;0.13
2.05;32.95;0.00;0.13
2.05;33.05;0.00;0.13
2.05;33.1;0.00;0.13
2.05;33.15;0.00;0.13
2.05;33.2;0.00;0.13
2.05;33.25;0.00;0.13
2.05;33.3;0.00;0.13
2.05;33.35;0.00;0.13
2.05;33.4;0.00;0.13
2.05;33.45;0.00;0.13
2.05;33.5;0.00;0.13
2.05;33.55;0.00;0.13
2.05;33.6;0.00;0.13
2.05;33.65;0.00;0.13
2.05;34.5;0.00;0.38
2.05;34.55;0.00;0.38
2.05;34.6;0.00;0.13
2.05;34.65;0.00;0.13
2.05;34.7;0.00;0.13
2.05;34.75;0.00;0.13
2.05;34.8;0.00;0.13
2.05;34.85;0.00;0.38
2.05;34.9;0.00;0.25
2.05;34.95;0.00;0.13
2.05;35;0.00;0.13
2.05;35.05;0.00;0.25
2.05;35.1;0.00;0.25
2.05;35.15;0.00;0.25
2.05;35.2;0.00;0.38
2.05;35.25;0.00;0.25
2.05;35.3;0.00;0.25
2.05;35.35;0.00;0.25
2.05;35.4;0.00;0.25
2.05;35.45;0.00;0.25
2.05;35.5;0.00;0.25
2.05;35.55;0.00;0.13
2.05;36.55;0.00;0.63
2.05;37.35;0.00;0.63
2.05;37.4;0.00;0.63
2.05;37.45;0.00;0.50
2.05;37.5;0.00;0.63
2.05;37.6;0.00;0.50
2.05;37.85;0.00;0.88
2.05;37.9;0.00;0.88
2.05;37.95;0.00;0.63
2.05;38;0.00;0.63
2.05;38.05;0.00;0.25
2.05;38.1;0.00;0.25
2.05;38.15;0.00;0.50
2.05;38.2;0.00;0.50
2.05;38.25;0.00;0.38
2.05;38.3;0.00;0.25
2.05;38.35;0.00;0.25
2.05;38.4;0.00;0.13
2.05;38.45;0.00;0.13
2.05;38.5;0.00;0.13
2.05;38.55;0.00;0.13
2.05;38.6;0.00;0.13
2.05;38.65;0.00;0.13
2.05;38.7;0.00;0.13
2.05;38.75;0.00;0.13
2.05;38.8;0.00;0.13
2.05;38.85;0.00;0.13
2.05;38.9;0.00;0.13
2.05;38.95;0.00;0.13
2.05;39;0.00;0.13
2.05;39.05;0.00;0.13
2.05;39.1;0.00;0.13
2.05;39.15;0.00;0.13
2.05;39.2;0.00;0.13
2.05;39.25;0.00;0.25
2.05;39.3;0.00;0.13
2.05;39.35;0.00;0.13
2.05;39.4;0.00;0.13
2.05;39.45;0.00;0.13
2.05;39.5;0.00;0.13
2.05;39.55;0.00;0.38
2.05;39.6;0.00;0.38
2.05;39.65;0.00;0.38
2.05;39.7;0.00;0.38
2.05;39.75;0.00;0.50
2.05;39.8;0.00;0.50
2.05;39.85;0.00;0.50
2.05;40.3;0.00;0.13
2.05;40.35;0.00;0.13
2.05;40.45;0.00;0.13
2.05;40.5;0.00;0.25
2;36.9;0.63;0.13
2;34.35;0.50;0.00
2;34.4;0.38;0.00
2;36.6;0.38;0.13
2;36.65;0.38;0.13
2;36.7;0.38;0.13
2;36.85;0.38;0.13
2;36.95;0.38;0.13
2;37;0.38;0.13
2;37.05;0.38;0.13
2;37.1;0.38;0.13
2;37.15;0.38;0.13
2;37.25;0.38;0.13
2;37.3;0.38;0.13
2;39.8;0.38;0.13
2;39.9;0.38;0.13
2;33.8;0.25;0.00
2;33.85;0.25;0.00
2;33.9;0.25;0.00
2;33.95;0.25;0.00
2;34;0.25;0.00
2;34.05;0.25;0.00
2;34.1;0.25;0.00
2;34.15;0.25;0.00
2;34.2;0.25;0.00
2;34.25;0.25;0.00
2;34.3;0.25;0.00
2;35.6;0.25;0.13
2;35.65;0.25;0.13
2;35.95;0.25;0.13
2;36.15;0.25;0.13
2;36.3;0.25;0.13
2;36.35;0.25;0.13
2;36.4;0.25;0.13
2;36.45;0.25;0.13
2;36.5;0.25;0.13
2;36.55;0.25;0.13
2;36.75;0.25;0.13
2;36.8;0.25;0.13
2;37.65;0.25;0.13
2;37.7;0.25;0.13
2;37.75;0.25;0.13
2;37.8;0.25;0.13
2;39.95;0.25;0.13
2;32.95;0.13;0.13
2;33.7;0.13;0.13
2;33.75;0.13;0.13
2;35.55;0.13;0.13
2;35.75;0.13;0.13
2;35.8;0.13;0.13
2;35.85;0.13;0.13
2;35.9;0.13;0.13
2;36;0.13;0.13
2;36.05;0.13;0.13
2;36.1;0.13;0.13
2;36.2;0.13;0.13
2;36.25;0.13;0.13
2;40;0.13;0.13
2;40.05;0.13;0.13
2;40.1;0.13;0.13
2;40.15;0.13;0.13
2;40.2;0.13;0.13
2;40.25;0.13;0.13
2;40.4;0.13;0.13
2;32.65;0.00;0.13
2;32.7;0.00;0.13
2;32.75;0.00;0.13
2;32.8;0.00;0.13
2;32.85;0.00;0.13
2;32.9;0.00;0.13
2;33;0.00;0.13
2;33.05;0.00;0.13
2;33.1;0.00;0.13
2;33.15;0.00;0.13
2;33.2;0.00;0.13
2;33.25;0.00;0.13
2;33.3;0.00;0.13
2;33.35;0.00;0.13
2;33.4;0.00;0.13
2;33.45;0.00;0.13
2;33.5;0.00;0.13
2;33.55;0.00;0.13
2;33.6;0.00;0.13
2;33.65;0.00;0.13
2;34.45;0.00;0.50
2;34.5;0.00;0.38
2;34.55;0.00;0.38
2;34.6;0.00;0.13
2;34.65;0.00;0.25
2;34.7;0.00;0.13
2;34.75;0.00;0.25
2;34.8;0.00;0.38
2;34.85;0.00;0.38
2;34.9;0.00;0.38
2;34.95;0.00;0.25
2;35;0.00;0.38
2;35.05;0.00;0.25
2;35.1;0.00;0.25
2;35.15;0.00;0.25
2;35.2;0.00;0.25
2;35.25;0.00;0.25
2;35.3;0.00;0.25
2;35.35;0.00;0.25
2;35.4;0.00;0.25
2;35.45;0.00;0.25
2;35.5;0.00;0.25
2;35.7;0.00;0.13
2;37.2;0.00;0.63
2;37.35;0.00;0.63
2;37.4;0.00;0.50
2;37.45;0.00;0.38
2;37.5;0.00;0.50
2;37.55;0.00;0.50
2;37.6;0.00;0.63
2;37.85;0.00;0.75
2;37.9;0.00;0.75
2;37.95;0.00;0.50
2;38;0.00;0.25
2;38.05;0.00;0.13
2;38.1;0.00;0.13
2;38.15;0.00;0.13
2;38.2;0.00;0.25
2;38.25;0.00;0.13
2;38.3;0.00;0.13
2;38.35;0.00;0.25
2;38.4;0.00;0.25
2;38.45;0.00;0.13
2;38.5;0.00;0.13
2;38.55;0.00;0.13
2;38.6;0.00;0.13
2;38.65;0.00;0.13
2;38.7;0.00;0.13
2;38.75;0.00;0.13
2;38.8;0.00;0.13
2;38.85;0.00;0.13
2;38.9;0.00;0.13
2;38.95;0.00;0.13
2;39;0.00;0.13
2;39.05;0.00;0.13
2;39.1;0.00;0.25
2;39.15;0.00;0.13
2;39.2;0.00;0.13
2;39.25;0.00;0.13
2;39.3;0.00;0.25
2;39.35;0.00;0.25
2;39.4;0.00;0.13
2;39.45;0.00;0.13
2;39.5;0.00;0.13
2;39.55;0.00;0.13
2;39.6;0.00;0.13
2;39.65;0.00;0.38
2;39.7;0.00;0.50
2;39.75;0.00;0.50
2;39.85;0.00;0.50
2;40.3;0.00;0.13
2;40.35;0.00;0.13
2;40.45;0.00;0.13
1.95;36.75;0.50;0.13
1.95;37.15;0.50;0.13
1.95;37.2;0.50;0.13
1.95;37.25;0.50;0.13
1.95;33.85;0.38;0.00
1.95;33.95;0.38;0.00
1.95;34.15;0.38;0.00
1.95;34.2;0.38;0.00
1.95;34.25;0.38;0.00
1.95;36.65;0.38;0.13
1.95;36.7;0.38;0.13
1.95;36.9;0.38;0.13
1.95;37;0.38;0.13
1.95;37.05;0.38;0.13
1.95;37.1;0.38;0.13
1.95;33.8;0.25;0.00
1.95;33.9;0.25;0.00
1.95;34;0.25;0.00
1.95;34.05;0.25;0.00
1.95;34.1;0.25;0.00
1.95;34.3;0.25;0.00
1.95;36.35;0.25;0.13
1.95;36.4;0.25;0.13
1.95;36.45;0.25;0.13
1.95;36.5;0.25;0.13
1.95;36.55;0.25;0.13
1.95;36.6;0.25;0.13
1.95;36.85;0.25;0.13
1.95;36.95;0.25;0.13
1.95;37.6;0.25;0.13
1.95;37.65;0.25;0.13
1.95;37.7;0.25;0.13
1.95;39.9;0.25;0.13
1.95;39.95;0.25;0.13
1.95;33;0.13;0.13
1.95;33.15;0.13;0.13
1.95;33.7;0.13;0.13
1.95;33.75;0.13;0.00
1.95;35.55;0.13;0.13
1.95;35.6;0.13;0.13
1.95;35.7;0.13;0.13
1.95;35.8;0.13;0.13
1.95;35.85;0.13;0.13
1.95;35.9;0.13;0.13
1.95;35.95;0.13;0.13
1.95;36;0.13;0.13
1.95;36.05;0.13;0.13
1.95;36.1;0.13;0.13
1.95;36.15;0.13;0.13
1.95;36.2;0.13;0.13
1.95;36.25;0.13;0.13
1.95;36.3;0.13;0.13
1.95;36.8;0.13;0.13
1.95;40;0.13;0.13
1.95;40.05;0.13;0.13
1.95;40.1;0.13;0.13
1.95;40.15;0.13;0.13
1.95;40.2;0.13;0.13
1.95;40.3;0.13;0.13
1.95;40.35;0.13;0.13
1.95;40.4;0.13;0.13
1.95;32.55;0.00;0.13
1.95;32.6;0.00;0.13
1.95;32.65;0.00;0.13
1.95;32.7;0.00;0.13
1.95;32.75;0.00;0.13
1.95;32.8;0.00;0.13
1.95;32.85;0.00;0.13
1.95;32.9;0.00;0.13
1.95;32.95;0.00;0.13
1.95;33.05;0.00;0.13
1.95;33.1;0.00;0.13
1.95;33.2;0.00;0.13
1.95;33.25;0.00;0.13
1.95;33.3;0.00;0.13
1.95;33.35;0.00;0.13
1.95;33.4;0.00;0.13
1.95;33.45;0.00;0.13
1.95;33.5;0.00;0.13
1.95;33.55;0.00;0.13
1.95;33.6;0.00;0.13
1.95;33.65;0.00;0.13
1.95;34.35;0.00;0.50
1.95;34.4;0.00;0.50
1.95;34.45;0.00;0.38
1.95;34.5;0.00;0.38
1.95;34.55;0.00;0.38
1.95;34.6;0.00;0.25
1.95;34.65;0.00;0.13
1.95;34.7;0.00;0.13
1.95;34.75;0.00;0.25
1.95;34.8;0.00;0.38
1.95;34.85;0.00;0.38
1.95;34.9;0.00;0.38
1.95;34.95;0.00;0.38
1.95;35;0.00;0.25
1.95;35.05;0.00;0.38
1.95;35.1;0.00;0.38
1.95;35.15;0.00;0.25
1.95;35.2;0.00;0.25
1.95;35.25;0.00;0.25
1.95;35.3;0.00;0.13
1.95;35.35;0.00;0.25
1.95;35.4;0.00;0.25
1.95;35.45;0.00;0.13
1.95;35.5;0.00;0.13
1.95;35.65;0.00;0.13
1.95;35.75;0.00;0.13
1.95;37.3;0.00;0.63
1.95;37.35;0.00;0.63
1.95;37.4;0.00;0.63
1.95;37.45;0.00;0.25
1.95;37.5;0.00;0.63
1.95;37.55;0.00;0.63
1.95;37.75;0.00;0.75
1.95;37.8;0.00;0.75
1.95;37.85;0.00;0.75
1.95;37.9;0.00;0.50
1.95;37.95;0.00;0.25
1.95;38;0.00;0.50
1.95;38.05;0.00;0.25
1.95;38.1;0.00;0.25
1.95;38.15;0.00;0.25
1.95;38.2;0.00;0.38
1.95;38.25;0.00;0.38
1.95;38.3;0.00;0.38
1.95;38.35;0.00;0.38
1.95;38.4;0.00;0.25
1.95;38.45;0.00;0.13
1.95;38.5;0.00;0.13
1.95;38.55;0.00;0.13
1.95;38.6;0.00;0.13
1.95;38.65;0.00;0.13
1.95;38.7;0.00;0.13
1.95;38.75;0.00;0.13
1.95;38.8;0.00;0.13
1.95;38.85;0.00;0.13
1.95;38.9;0.00;0.13
1.95;38.95;0.00;0.13
1.95;39;0.00;0.13
1.95;39.05;0.00;0.13
1.95;39.1;0.00;0.25
1.95;39.15;0.00;0.25
1.95;39.2;0.00;0.25
1.95;39.25;0.00;0.25
1.95;39.3;0.00;0.25
1.95;39.35;0.00;0.25
1.95;39.4;0.00;0.13
1.95;39.45;0.00;0.13
1.95;39.5;0.00;0.13
1.95;39.55;0.00;0.38
1.95;39.6;0.00;0.50
1.95;39.65;0.00;0.50
1.95;39.7;0.00;0.50
1.95;39.75;0.00;0.50
1.95;39.8;0.00;0.50
1.95;39.85;0.00;0.50
1.95;40.25;0.00;0.13
1.95;40.45;0.00;0.13
1.9;36.75;0.50;0.13
1.9;37.2;0.50;0.13
1.9;37.25;0.50;0.13
1.9;33.9;0.38;0.00
1.9;33.95;0.38;0.00
1.9;34;0.38;0.00
1.9;34.15;0.38;0.00
1.9;36.7;0.38;0.13
1.9;36.8;0.38;0.13
1.9;37.15;0.38;0.13
1.9;33.8;0.25;0.00
1.9;33.85;0.25;0.00
1.9;34.05;0.25;0.00
1.9;34.1;0.25;0.00
1.9;34.2;0.25;0.00
1.9;36.1;0.25;0.13
1.9;36.35;0.25;0.13
1.9;36.4;0.25;0.13
1.9;36.45;0.25;0.13
1.9;36.5;0.25;0.13
1.9;36.55;0.25;0.13
1.9;36.6;0.25;0.13
1.9;36.65;0.25;0.13
1.9;36.85;0.25;0.13
1.9;36.9;0.25;0.13
1.9;36.95;0.25;0.13
1.9;37;0.25;0.13
1.9;37.05;0.25;0.13
1.9;37.1;0.25;0.13
1.9;37.65;0.25;0.13
1.9;33.15;0.13;0.13
1.9;33.2;0.13;0.13
1.9;33.25;0.13;0.13
1.9;33.3;0.13;0.13
1.9;33.5;0.13;0.00
1.9;33.65;0.13;0.00
1.9;33.7;0.13;0.00
1.9;33.75;0.13;0.00
1.9;35.55;0.13;0.13
1.9;35.65;0.13;0.13
1.9;35.75;0.13;0.13
1.9;35.8;0.13;0.13
1.9;35.85;0.13;0.13
1.9;35.9;0.13;0.13
1.9;35.95;0.13;0.13
1.9;36;0.13;0.13
1.9;36.05;0.13;0.13
1.9;36.15;0.13;0.13
1.9;36.2;0.13;0.13
1.9;36.25;0.13;0.13
1.9;36.3;0.13;0.13
1.9;39.9;0.13;0.13
1.9;39.95;0.13;0.13
1.9;40;0.13;0.13
1.9;40.05;0.13;0.25
1.9;40.1;0.13;0.13
1.9;40.15;0.13;0.38
1.9;40.2;0.13;0.13
1.9;40.25;0.13;0.13
1.9;40.3;0.13;0.13
1.9;40.35;0.13;0.13
1.9;40.4;0.13;0.13
1.9;40.45;0.13;0.13
1.9;32.5;0.00;0.13
1.9;32.55;0.00;0.13
1.9;32.6;0.00;0.13
1.9;32.65;0.00;0.13
1.9;32.7;0.00;0.13
1.9;32.75;0.00;0.13
1.9;32.8;0.00;0.13
1.9;32.85;0.00;0.13
1.9;32.9;0.00;0.13
1.9;32.95;0.00;0.13
1.9;33;0.00;0.13
1.9;33.05;0.00;0.13
1.9;33.1;0.00;0.13
1.9;33.35;0.00;0.13
1.9;33.4;0.00;0.13
1.9;33.45;0.00;0.13
1.9;33.55;0.00;0.13
1.9;33.6;0.00;0.13
1.9;34.25;0.00;0.63
1.9;34.3;0.00;0.50
1.9;34.35;0.00;0.50
1.9;34.4;0.00;0.50
1.9;34.45;0.00;0.25
1.9;34.5;0.00;0.25
1.9;34.55;0.00;0.38
1.9;34.6;0.00;0.38
1.9;34.65;0.00;0.38
1.9;34.7;0.00;0.25
1.9;34.75;0.00;0.25
1.9;34.8;0.00;0.38
1.9;34.85;0.00;0.38
1.9;34.9;0.00;0.38
1.9;34.95;0.00;0.25
1.9;35;0.00;0.25
1.9;35.05;0.00;0.38
1.9;35.1;0.00;0.38
1.9;35.15;0.00;0.38
1.9;35.2;0.00;0.25
1.9;35.25;0.00;0.25
1.9;35.3;0.00;0.13
1.9;35.35;0.00;0.25
1.9;35.4;0.00;0.25
1.9;35.45;0.00;0.13
1.9;35.5;0.00;0.13
1.9;35.6;0.00;0.13
1.9;35.7;0.00;0.13
1.9;37.3;0.00;0.63
1.9;37.35;0.00;0.63
1.9;37.4;0.00;0.50
1.9;37.45;0.00;0.38
1.9;37.5;0.00;0.50
1.9;37.55;0.00;0.75
1.9;37.6;0.00;0.63
1.9;37.7;0.00;0.75
1.9;37.75;0.00;0.75
1.9;37.8;0.00;0.75
1.9;37.85;0.00;0.75
1.9;37.9;0.00;0.50
1.9;37.95;0.00;0.38
1.9;38;0.00;0.38
1.9;38.05;0.00;0.25
1.9;38.1;0.00;0.25
1.9;38.15;0.00;0.25
1.9;38.2;0.00;0.38
1.9;38.25;0.00;0.25
1.9;38.3;0.00;0.38
1.9;38.35;0.00;0.13
1.9;38.4;0.00;0.13
1.9;38.45;0.00;0.13
1.9;38.5;0.00;0.13
1.9;38.55;0.00;0.13
1.9;38.6;0.00;0.13
1.9;38.65;0.00;0.13
1.9;38.7;0.00;0.13
1.9;38.75;0.00;0.13
1.9;38.8;0.00;0.13
1.9;38.85;0.00;0.13
1.9;38.9;0.00;0.13
1.9;38.95;0.00;0.13
1.9;39;0.00;0.13
1.9;39.05;0.00;0.13
1.9;39.1;0.00;0.25
1.9;39.15;0.00;0.25
1.9;39.2;0.00;0.25
1.9;39.25;0.00;0.38
1.9;39.3;0.00;0.13
1.9;39.35;0.00;0.38
1.9;39.4;0.00;0.25
1.9;39.45;0.00;0.13
1.9;39.5;0.00;0.13
1.9;39.55;0.00;0.25
1.9;39.6;0.00;0.50
1.9;39.65;0.00;0.50
1.9;39.7;0.00;0.50
1.9;39.75;0.00;0.50
1.9;39.8;0.00;0.50
1.9;39.85;0.00;0.63
1.85;36.7;0.50;0.13
1.85;36.8;0.50;0.13
1.85;37.25;0.50;0.13
1.85;33.9;0.38;0.00
1.85;36.75;0.38;0.13
1.85;36.95;0.38;0.13
1.85;37.2;0.38;0.13
1.85;39.85;0.38;0.13
1.85;33.2;0.25;0.00
1.85;33.25;0.25;0.00
1.85;33.35;0.25;0.00
1.85;33.4;0.25;0.00
1.85;33.8;0.25;0.00
1.85;33.85;0.25;0.00
1.85;36.35;0.25;0.13
1.85;36.4;0.25;0.13
1.85;36.45;0.25;0.13
1.85;36.5;0.25;0.13
1.85;36.55;0.25;0.13
1.85;36.6;0.25;0.13
1.85;36.65;0.25;0.13
1.85;36.85;0.25;0.13
1.85;36.9;0.25;0.13
1.85;37;0.25;0.13
1.85;37.05;0.25;0.13
1.85;37.1;0.25;0.13
1.85;37.15;0.25;0.13
1.85;37.6;0.25;0.13
1.85;37.65;0.25;0.13
1.85;37.7;0.25;0.13
1.85;32.75;0.13;0.13
1.85;33.05;0.13;0.13
1.85;33.1;0.13;0.13
1.85;33.15;0.13;0.13
1.85;33.3;0.13;0.13
1.85;33.45;0.13;0.00
1.85;33.5;0.13;0.00
1.85;33.55;0.13;0.00
1.85;33.6;0.13;0.00
1.85;33.7;0.13;0.00
1.85;33.75;0.13;0.00
1.85;35.65;0.13;0.13
1.85;35.75;0.13;0.13
1.85;35.8;0.13;0.13
1.85;35.85;0.13;0.13
1.85;35.9;0.13;0.13
1.85;35.95;0.13;0.13
1.85;36;0.13;0.13
1.85;36.05;0.13;0.13
1.85;36.1;0.13;0.13
1.85;36.15;0.13;0.13
1.85;36.2;0.13;0.13
1.85;36.25;0.13;0.13
1.85;36.3;0.13;0.13
1.85;39.9;0.13;0.13
1.85;39.95;0.13;0.13
1.85;40;0.13;0.25
1.85;40.05;0.13;0.25
1.85;40.1;0.13;0.13
1.85;40.35;0.13;0.13
1.85;40.4;0.13;0.13
1.85;32.4;0.00;0.13
1.85;32.45;0.00;0.13
1.85;32.5;0.00;0.13
1.85;32.55;0.00;0.13
1.85;32.6;0.00;0.13
1.85;32.65;0.00;0.13
1.85;32.7;0.00;0.13
1.85;32.8;0.00;0.13
1.85;32.85;0.00;0.13
1.85;32.9;0.00;0.13
1.85;32.95;0.00;0.13
1.85;33;0.00;0.13
1.85;33.65;0.00;0.00
1.85;33.95;0.00;0.50
1.85;34;0.00;0.50
1.85;34.05;0.00;0.75
1.85;34.1;0.00;0.63
1.85;34.15;0.00;0.63
1.85;34.2;0.00;0.63
1.85;34.25;0.00;0.38
1.85;34.3;0.00;0.38
1.85;34.35;0.00;0.50
1.85;34.4;0.00;0.38
1.85;34.45;0.00;0.38
1.85;34.5;0.00;0.38
1.85;34.55;0.00;0.38
1.85;34.6;0.00;0.50
1.85;34.65;0.00;0.25
1.85;34.7;0.00;0.38
1.85;34.75;0.00;0.38
1.85;34.8;0.00;0.25
1.85;34.85;0.00;0.25
1.85;34.9;0.00;0.25
1.85;34.95;0.00;0.25
1.85;35;0.00;0.13
1.85;35.05;0.00;0.25
1.85;35.1;0.00;0.38
1.85;35.15;0.00;0.25
1.85;35.2;0.00;0.25
1.85;35.25;0.00;0.13
1.85;35.3;0.00;0.13
1.85;35.35;0.00;0.13
1.85;35.4;0.00;0.25
1.85;35.45;0.00;0.13
1.85;35.5;0.00;0.13
1.85;35.55;0.00;0.13
1.85;35.6;0.00;0.13
1.85;35.7;0.00;0.13
1.85;37.3;0.00;0.63
1.85;37.35;0.00;0.63
1.85;37.4;0.00;0.38
1.85;37.45;0.00;0.50
1.85;37.5;0.00;0.50
1.85;37.55;0.00;0.75
1.85;37.75;0.00;0.75
1.85;37.8;0.00;0.50
1.85;37.85;0.00;0.75
1.85;37.9;0.00;0.50
1.85;37.95;0.00;0.50
1.85;38;0.00;0.38
1.85;38.05;0.00;0.38
1.85;38.1;0.00;0.13
1.85;38.15;0.00;0.25
1.85;38.2;0.00;0.13
1.85;38.25;0.00;0.13
1.85;38.3;0.00;0.13
1.85;38.35;0.00;0.13
1.85;38.4;0.00;0.13
1.85;38.45;0.00;0.13
1.85;38.5;0.00;0.13
1.85;38.55;0.00;0.13
1.85;38.6;0.00;0.13
1.85;38.65;0.00;0.13
1.85;38.7;0.00;0.13
1.85;38.75;0.00;0.13
1.85;38.8;0.00;0.13
1.85;38.85;0.00;0.13
1.85;38.9;0.00;0.13
1.85;38.95;0.00;0.13
1.85;39;0.00;0.13
1.85;39.05;0.00;0.13
1.85;39.1;0.00;0.13
1.85;39.15;0.00;0.13
1.85;39.2;0.00;0.13
1.85;39.25;0.00;0.25
1.85;39.3;0.00;0.38
1.85;39.35;0.00;0.38
1.85;39.4;0.00;0.38
